,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2014-07-02,21.8,22.04,21.65,21.39,34940.16,-0.34,-1.55,21.65,21.65,21.65,34940.16,34940.16,34940.16,1.34
2014-07-03,21.48,21.63,21.2,21.1,33773.3,-0.45,-2.08,21.425,21.425,21.425,34356.73,34356.73,34356.73,1.29
2014-07-04,22.2,22.5,21.56,21.5,52006.62,0.36,1.7,21.47,21.47,21.47,40240.03,40240.03,40240.03,1.99
2014-07-07,21.25,21.95,21.74,21.11,28091.24,0.18,0.83,21.538,21.538,21.538,37202.83,37202.83,37202.83,1.08
2014-07-08,21.7,22.35,22.1,21.51,45030.81,0.36,1.66,21.65,21.65,21.65,38768.43,38768.43,38768.43,1.73
2014-07-09,21.92,21.95,20.84,20.78,56913.44,-1.26,-5.7,21.488,21.515,21.515,43163.08,41792.6,41792.6,2.18
2014-07-10,20.83,20.89,20.3,20.0,64218.39,-0.54,-2.59,21.308,21.341,21.341,49252.1,44996.28,44996.28,2.46
2014-07-11,20.36,20.48,20.29,19.98,31905.25,-0.01,-0.05,21.054,21.21,21.21,45231.83,43359.9,43359.9,1.22
2014-07-14,20.0,20.47,20.39,20.0,26392.41,0.1,0.49,20.784,21.119,21.119,44892.06,41474.62,41474.62,1.01
2014-07-15,20.38,20.49,19.22,19.17,66259.03,-1.17,-5.74,20.208,20.929,20.929,49137.7,43953.07,43953.07,2.54
2014-07-16,19.3,19.3,17.95,17.5,121596.18,-1.27,-6.61,19.63,20.559,20.658,62074.25,52618.67,51011.53,4.66
2014-07-17,17.9,17.91,17.4,17.18,65122.95,-0.55,-3.06,19.05,20.179,20.387,62255.16,55753.63,52187.48,2.5
2014-07-18,17.4,17.75,17.69,17.31,38656.5,0.29,1.67,18.53,19.792,20.179,63605.41,54418.62,51146.64,1.48
2014-07-21,17.6,18.18,18.06,17.5,30898.4,0.37,2.09,18.064,19.424,20.028,64506.61,54699.34,49700.33,1.18
2014-07-22,18.08,18.74,18.51,17.8,39583.09,0.45,2.49,17.922,19.065,19.927,59171.42,54154.56,49025.85,1.52
2014-07-23,18.56,18.56,18.15,17.72,38992.82,-0.36,-1.95,17.962,18.796,19.816,42650.75,52362.5,48398.79,1.49
2014-07-24,17.99,18.44,18.35,17.0,40406.23,0.2,1.1,18.152,18.601,19.729,37707.41,49981.29,47928.64,1.55
2014-07-25,18.4,19.1,18.94,18.19,45806.84,0.59,3.21,18.402,18.466,19.686,39137.48,51371.45,47810.76,1.76
2014-07-28,18.96,19.68,19.29,18.52,44421.38,0.35,1.85,18.648,18.356,19.665,41842.07,53174.34,47632.37,1.7
2014-07-29,19.29,19.65,18.99,18.92,55577.11,-0.3,-1.55,18.744,18.333,19.631,45040.88,52106.15,48029.61,2.13
2014-07-30,19.0,19.28,19.04,18.43,63237.68,0.05,0.26,18.922,18.442,19.501,49889.85,46270.3,49444.48,2.42
2014-07-31,18.9,18.96,18.67,18.53,42291.31,-0.37,-1.94,18.986,18.569,19.374,50266.86,43987.14,49870.38,1.62
2014-08-01,18.6,18.67,18.08,18.0,50988.75,-0.59,-3.16,18.814,18.608,19.2,51303.25,45220.36,49819.49,1.95
2014-08-04,19.68,19.89,18.83,18.56,93570.26,0.75,4.15,18.722,18.685,19.055,61133.02,51487.55,53093.44,3.59
2014-08-05,19.2,19.59,19.47,18.92,117154.12,0.64,3.4,18.818,18.781,18.923,73448.42,59244.65,56699.61,4.49
2014-08-06,19.47,20.42,20.08,19.0,105237.8,0.61,3.13,19.026,18.974,18.885,81848.45,65869.15,59115.82,4.03
2014-08-07,20.0,20.32,19.84,19.73,73324.96,-0.24,-1.2,19.26,19.123,18.862,88055.18,69161.02,59571.15,2.81
2014-08-08,19.89,20.27,20.17,19.82,60081.8,0.33,1.66,19.678,19.246,18.856,89873.79,70588.52,60979.98,2.3
2014-08-11,20.24,20.35,20.31,19.78,66597.83,0.14,0.69,19.974,19.348,18.852,84479.3,72806.16,62990.25,2.55
2014-08-12,20.3,20.49,20.31,20.03,46363.98,0.0,0.0,20.142,19.48,18.907,70321.27,71884.85,61995.5,1.78
2014-08-13,20.33,20.38,20.14,19.8,37916.61,-0.17,-0.84,20.154,19.59,19.016,56857.04,69352.74,57811.52,1.45
2014-08-14,20.18,20.4,20.15,20.01,50072.43,0.01,0.05,20.216,19.738,19.154,52206.53,70130.85,57059.0,1.92
2014-08-15,20.1,20.7,20.58,20.01,63021.87,0.43,2.13,20.298,19.988,19.298,52794.54,71334.17,58277.26,2.42
2014-08-18,20.59,21.31,21.26,20.59,56232.09,0.68,3.3,20.488,20.231,19.458,50721.4,67600.35,59543.95,2.16
2014-08-19,21.26,21.88,21.39,21.06,50508.22,0.13,0.61,20.704,20.423,19.602,51550.24,60935.76,60090.2,1.94
2014-08-20,21.21,21.23,20.59,20.5,51931.79,-0.8,-3.74,20.794,20.474,19.724,54353.28,55605.16,60737.15,1.99
2014-08-21,20.55,20.7,20.37,19.88,53511.14,-0.22,-1.07,20.838,20.527,19.825,55041.02,53623.78,61392.4,2.05
2014-08-22,20.21,20.45,20.39,20.16,26952.39,0.02,0.1,20.8,20.549,19.898,47827.13,50310.84,60449.68,1.03
2014-08-25,20.37,21.19,21.01,20.07,51319.29,0.62,3.04,20.75,20.619,19.984,46844.57,48782.98,60794.57,1.97
2014-08-26,20.87,21.0,20.2,20.18,34390.2,-0.81,-3.85,20.512,20.608,20.044,43620.96,47585.6,59735.23,1.32
2014-08-27,20.2,20.56,20.18,20.18,25756.93,-0.02,-0.1,20.43,20.612,20.101,38385.99,46369.64,57861.19,0.99
2014-08-28,20.02,20.43,20.35,20.01,30664.3,0.17,0.84,20.426,20.632,20.185,33816.62,44428.82,57279.84,1.18
2014-08-29,20.31,20.44,20.36,20.12,26269.05,0.01,0.05,20.42,20.61,20.299,33679.95,40753.54,56043.85,1.01
