,date,open,close,high,low,volume,code
0,2015-02-17,2.389,2.867,2.867,2.389,99.0,300422
1,2015-02-25,3.154,3.154,3.154,3.154,36.0,300422
2,2015-02-26,3.468,3.468,3.468,3.468,20.0,300422
3,2015-02-27,3.815,3.815,3.815,3.815,37.0,300422
4,2015-03-02,4.197,4.197,4.197,4.197,36.0,300422
5,2015-03-03,4.617,4.617,4.617,4.617,206.0,300422
6,2015-03-04,5.079,5.079,5.079,5.079,500.0,300422
7,2015-03-05,5.587,5.587,5.587,5.587,409.0,300422
8,2015-03-06,6.146,6.146,6.146,6.146,738.0,300422
9,2015-03-09,6.762,6.762,6.762,6.762,3736.0,300422
10,2015-03-10,7.438,7.438,7.438,7.438,2588.0,300422
11,2015-03-11,8.183,8.183,8.183,8.183,3138.0,300422
12,2015-03-12,9.001,9.001,9.001,9.001,2007.0,300422
13,2015-03-13,9.901,9.901,9.901,9.901,2135.0,300422
14,2015-03-16,10.891,10.891,10.891,10.891,1296.0,300422
15,2015-03-17,11.98,11.98,11.98,11.201,106915.0,300422
16,2015-03-18,10.951,11.582,11.926,10.781,68755.0,300422
17,2015-03-19,11.548,12.044,12.663,11.311,61422.0,300422
18,2015-03-20,11.679,11.787,11.938,11.548,36894.0,300422
19,2015-03-23,11.691,11.687,11.783,11.452,35604.0,300422
20,2015-03-24,11.687,12.856,12.856,11.63,65911.0,300422
21,2015-03-25,12.589,12.414,12.802,12.301,43701.0,300422
22,2015-03-26,12.133,11.307,12.133,11.182,40619.0,300422
23,2015-03-27,11.315,11.389,11.45,11.15,14322.23,300422
24,2015-03-30,11.317,11.07,11.436,10.865,20847.0,300422
25,2015-03-31,11.154,11.253,11.468,11.152,18130.0,300422
26,2015-04-01,11.307,11.468,11.546,11.211,15962.0,300422
27,2015-04-02,11.428,11.817,12.076,11.428,28044.0,300422
28,2015-04-03,11.608,11.974,12.006,11.448,25045.0,300422
29,2015-04-07,11.855,12.474,12.613,11.855,31627.0,300422
30,2015-04-08,12.44,11.916,12.44,11.59,30300.0,300422
31,2015-04-09,11.747,11.906,11.926,11.19,23276.0,300422
32,2015-04-10,11.701,12.058,12.342,11.667,24674.0,300422
33,2015-04-13,11.88,13.264,13.264,11.88,34779.0,300422
34,2015-04-14,14.59,14.59,14.59,14.59,4114.0,300422
35,2015-04-15,14.734,15.152,16.044,13.36,63459.0,300422
